id,product_code,name,category_name,category_slug,price,stock_qty,status,image_url,slug,created_at
128,PC-000128,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000128,PC Gaming,pc-gaming,20580000.00,9,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000128-128,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
129,PC-000129,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000129,PC Gaming,pc-gaming,20750000.00,10,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000129-129,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
130,PC-000130,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000130,PC Gaming,pc-gaming,20920000.00,11,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000130-130,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
131,PC-000131,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000131,PC Gaming,pc-gaming,21090000.00,12,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000131-131,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
132,PC-000132,PC Gaming KAH PC Gaming 25251340 - PC-000132,PC Gaming,pc-gaming,21260000.00,13,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000132-132,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
133,PC-000133,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000133,PC Gaming,pc-gaming,21430000.00,14,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000133-133,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
134,PC-000134,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000134,PC Gaming,pc-gaming,21600000.00,15,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000134-134,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
135,PC-000135,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000135,PC Gaming,pc-gaming,21770000.00,16,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000135-135,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
136,PC-000136,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000136,PC Gaming,pc-gaming,21940000.00,17,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000136-136,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
137,PC-000137,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000137,PC Gaming,pc-gaming,22110000.00,18,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000137-137,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
138,PC-000138,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000138,PC Gaming,pc-gaming,15990000.00,19,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000138-138,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
139,PC-000139,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000139,PC Gaming,pc-gaming,16160000.00,20,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000139-139,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
140,PC-000140,PC Gaming KAH PC Gaming 25251340 - PC-000140,PC Gaming,pc-gaming,16330000.00,21,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000140-140,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
141,PC-000141,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000141,PC Gaming,pc-gaming,16500000.00,22,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000141-141,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
142,PC-000142,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000142,PC Gaming,pc-gaming,16670000.00,23,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000142-142,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
143,PC-000143,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000143,PC Gaming,pc-gaming,16840000.00,24,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000143-143,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
144,PC-000144,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000144,PC Gaming,pc-gaming,17010000.00,25,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000144-144,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
145,PC-000145,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000145,PC Gaming,pc-gaming,17180000.00,26,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000145-145,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
146,PC-000146,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000146,PC Gaming,pc-gaming,17350000.00,27,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000146-146,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
147,PC-000147,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000147,PC Gaming,pc-gaming,17520000.00,28,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000147-147,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
148,PC-000148,PC Gaming KAH PC Gaming 25251340 - PC-000148,PC Gaming,pc-gaming,17690000.00,29,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000148-148,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
149,PC-000149,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000149,PC Gaming,pc-gaming,17860000.00,30,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000149-149,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
150,PC-000150,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000150,PC Gaming,pc-gaming,18030000.00,31,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000150-150,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
151,PC-000151,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000151,PC Gaming,pc-gaming,18200000.00,32,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000151-151,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
152,PC-000152,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000152,PC Gaming,pc-gaming,18370000.00,33,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000152-152,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
153,PC-000153,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000153,PC Gaming,pc-gaming,18540000.00,34,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000153-153,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
154,PC-000154,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000154,PC Gaming,pc-gaming,18710000.00,35,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000154-154,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
155,PC-000155,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000155,PC Gaming,pc-gaming,18880000.00,36,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000155-155,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
156,PC-000156,PC Gaming KAH PC Gaming 25251340 - PC-000156,PC Gaming,pc-gaming,19050000.00,37,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000156-156,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
157,PC-000157,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000157,PC Gaming,pc-gaming,19220000.00,38,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000157-157,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
158,PC-000158,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000158,PC Gaming,pc-gaming,19390000.00,39,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000158-158,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
159,PC-000159,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000159,PC Gaming,pc-gaming,19560000.00,40,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000159-159,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
160,PC-000160,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000160,PC Gaming,pc-gaming,19730000.00,41,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000160-160,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
161,PC-000161,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000161,PC Gaming,pc-gaming,19900000.00,42,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000161-161,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
162,PC-000162,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000162,PC Gaming,pc-gaming,20070000.00,43,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000162-162,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
163,PC-000163,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000163,PC Gaming,pc-gaming,20240000.00,44,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000163-163,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
164,PC-000164,PC Gaming KAH PC Gaming 25251340 - PC-000164,PC Gaming,pc-gaming,20410000.00,45,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000164-164,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
165,PC-000165,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000165,PC Gaming,pc-gaming,20580000.00,46,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000165-165,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
166,PC-000166,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000166,PC Gaming,pc-gaming,20750000.00,47,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000166-166,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
167,PC-000167,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000167,PC Gaming,pc-gaming,20920000.00,48,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000167-167,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
168,PC-000168,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000168,PC Gaming,pc-gaming,21090000.00,49,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000168-168,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
169,PC-000169,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000169,PC Gaming,pc-gaming,21260000.00,50,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000169-169,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
170,PC-000170,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000170,PC Gaming,pc-gaming,21430000.00,51,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000170-170,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
171,PC-000171,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000171,PC Gaming,pc-gaming,21600000.00,52,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000171-171,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
172,PC-000172,PC Gaming KAH PC Gaming 25251340 - PC-000172,PC Gaming,pc-gaming,21770000.00,53,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000172-172,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
173,PC-000173,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000173,PC Gaming,pc-gaming,21940000.00,54,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000173-173,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
174,PC-000174,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000174,PC Gaming,pc-gaming,22110000.00,55,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000174-174,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
175,PC-000175,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000175,PC Gaming,pc-gaming,15990000.00,56,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000175-175,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
176,PC-000176,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000176,PC Gaming,pc-gaming,16160000.00,57,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000176-176,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
177,PC-000177,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000177,PC Gaming,pc-gaming,16330000.00,58,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000177-177,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
178,PC-000178,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000178,PC Gaming,pc-gaming,16500000.00,59,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000178-178,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
179,PC-000179,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000179,PC Gaming,pc-gaming,16670000.00,60,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000179-179,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
180,PC-000180,PC Gaming KAH PC Gaming 25251340 - PC-000180,PC Gaming,pc-gaming,16840000.00,61,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000180-180,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
181,PC-000181,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000181,PC Gaming,pc-gaming,17010000.00,62,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000181-181,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
182,PC-000182,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000182,PC Gaming,pc-gaming,17180000.00,63,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000182-182,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
183,PC-000183,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000183,PC Gaming,pc-gaming,17350000.00,64,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000183-183,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
184,PC-000184,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000184,PC Gaming,pc-gaming,17520000.00,5,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000184-184,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
185,PC-000185,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000185,PC Gaming,pc-gaming,17690000.00,6,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000185-185,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
186,PC-000186,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000186,PC Gaming,pc-gaming,17860000.00,7,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000186-186,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
187,PC-000187,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000187,PC Gaming,pc-gaming,18030000.00,8,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000187-187,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
188,PC-000188,PC Gaming KAH PC Gaming 25251340 - PC-000188,PC Gaming,pc-gaming,18200000.00,9,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000188-188,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
189,PC-000189,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000189,PC Gaming,pc-gaming,18370000.00,10,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000189-189,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
190,PC-000190,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000190,PC Gaming,pc-gaming,18540000.00,11,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000190-190,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
191,PC-000191,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000191,PC Gaming,pc-gaming,18710000.00,12,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000191-191,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
